hotel_name,author_name,language,review_text,processed_review,processed_final_review,hotel_overall_rating,review_rating
Esen Apart,Dominika Nowak,en,thank wonderful stay spent days esen apartment owner fırat mrs birgül helpful problem delivering needed apartment spacious clean view sea hope come back,thank wonderful stay spent day esen apartment owner fırat mr birgül helpful problem delivering needed apartment spacious clean view sea hope back,thank wonderful stay spend day esen apartment owner fırat birgül helpful problem deliver need apartment spacious clean view sea hope back,4.8,5
Esen Apart,firat altunyurt,en,stayed akyaka esen hotel apartment nights ideal crowded families double beds single bed well sofa beds also possible sleep sofas apart like triplex since rooms front back fewer steps terrace balcony top size two rooms kitchen sofas table chairs large space equipped boat awnings possible rain cold close becomes like winter garden unique experience breakfast dining addition ideal crowded guests spend time together plenty wardrobes mirrors etc apartment liquid soap dishwashing detergent sponge aygas stove pans pots cutlery glasses knives everything upper bedroom wooden ceiling ceilings high slept comfortably without turning air conditioner incredibly clean everywhere sparkling toilets like star hotel toilets happiness drinking coffee terrace kitchen view sea pine trees raining worth day rest frankly left heavy heart,stayed akyaka esen hotel apartment night ideal crowded family double bed single bed well sofa bed also possible sleep sofa apart like triplex since room front back fewer step terrace balcony top size two room kitchen sofa table chair large space equipped boat awning possible rain cold close become like winter garden unique experience breakfast dining addition ideal crowded guest spend time together plenty wardrobe mirror apartment liquid soap dishwashing detergent sponge gas stove pan pot cutlery glass knife everything upper bedroom wooden ceiling ceiling high slept comfortably without turning air conditioner incredibly clean everywhere sparkling toilet like star hotel toilet happiness drinking coffee terrace kitchen view sea pine tree raining worth day rest frankly left heavy heart,stay akyaka esen hotel apartment night ideal crowd family double bed single bed well sofa bed also possible sleep sofa apart like triplex since room front back few step terrace balcony top size two room kitchen sofa table chair large space equip boat awning possible rain cold close become like winter garden unique experience breakfast din addition ideal crowd guest spend time together plenty wardrobe mirror apartment liquid soap dishwashing detergent sponge gas stove pan pot cutlery glass knife everything upper bedroom wooden ceiling ceiling high sleep comfortably without turn air condition incredibly clean everywhere sparkle toilet like star hotel toilet happiness drink coffee terrace kitchen view sea pine tree rain worth day rest frankly leave heavy heart,4.8,5
Esen Apart,Cansu Sarıkavaklı,en,birgül attentive moment first arrived helpful took care us clean place come peace mind first would like thank sister birgül mr fırat everything,birgül attentive moment first arrived helpful took care clean place peace mind first would like thank sister birgül fırat everything,birgül attentive moment first arrive helpful take care clean place peace mind first would like thank sister birgül fırat everything,4.8,5
Esen Apart,Açelya Atakişi,en,wonderful place excellent service every aspect would also like thank mr fırat ms hatice made us feel home ms birgül took care us holiday,wonderful place excellent service every aspect would also like thank fırat hatice made feel home birgül took care holiday,wonderful place excellent service every aspect would also like thank fırat hatice make feel home birgül take care holiday,4.8,5
Esen Apart,Orkun Sayıcı,en,spotlessly clean apartment stay peace mind go every year also renovated rooms year loved mr fırat ms hatice caring also pleased mr fırats guidance service helped us lot,spotlessly clean apartment stay peace mind go every also renovated room loved fırat hatice caring also pleased fırat guidance service helped lot,spotlessly clean apartment stay peace mind go every also renovate room love fırat hatice care also pleased fırat guidance service help lot,4.8,5
Can Apart ( Akyaka ),Onur BEKTAŞ,tr,akyaka üzeri saat geç konaklamak istedik tesadüfen içeride baktığımız yerleri begenmeyip çıkarken fark girdik kişi kaldık çoğumuzun evinden temizdi banyo mutfak yatak çarşaflar hersey efsane temizdi mutfak araç gereçlerinde hersey türk kahveniz varsa cezve fincanları odamız havuza bakıyordu güzel görünüyordu havuza girmek kısmet muhtemelen keyifli olurdu gelirsem kalacağım oteldir yıldızı şartlarla veriyor ilgilendirmez yıldızdır reception teşekkürler,akyaka hour wanted stay late coincidentally entered place looked place looked inside chance entered difference left stayed house people bathroom clean kitchen kitchen bed sheet everything legendarily clean everything kitchen utensil turkish coffee coffee pot cup coffee pot cup room looking pool looked nice fate enter pool would probably enjoyable stay hotel stay star give star condition concern star reception thanks,akyaka hour want stay late coincidentally entered place look place look inside chance enter difference leave stayed house people bathroom clean kitchen kitchen bed sheet everything legendarily clean everything kitchen utensil turkish coffee coffee pot cup coffee pot cup room look pool look nice fate enter pool would probably enjoyable stay hotel stay star give star condition concern star reception thank,4.8,5
Can Apart ( Akyaka ),Ayşe Devret,tr,aile ideal mekan temizlik konusunda iyiler yemeğinizi kendiniz isterseniz mutfak araç gereçleri içinize sinerek kullanabileceğiniz temiz yeni konum marketlere kolayca ulaşılabilmesi konfor yaz ailecek gittik kardeş ailelerimiz gitmiştik güzel tatil çocuklar eğlendi havuzun keyfini çıkarttılar gitmek isteyenlere tavsiye ederim,family ideal place good cleanliness want food want use kitchen utensil use clean new location easy access market comfort summer went family went sister family nice holiday child fun enjoyed pool would recommend want go,family ideal place good cleanliness want food want use kitchen utensil use clean new location easy access market comfort summer go family go sister family nice holiday child fun enjoyed pool would recommend want go,4.8,5
Can Apart ( Akyaka ),Leman Şıhca,tr,puan üzerinden veriyorum yıldızlı otel gibiydi i̇şim gereği fazla otellerde kaldım muhteşem temizlik görmedim çarsafların mis kokusu banyo duşakabinin banyodan temiz oluşu havuzun klor oranının harika oluşu bir gece kalıp marmarise gidecektik gece kaldık hiç dönmek istemedik kendı evimizin rahatlığı temizlik yapan ablanın resepsiyonun aile hissettirip konudaki maksimum yardımcı olmaları cıdden güzel bır aile kazandık dıye düşünüyorum herşey muhteşemdi teşekkürler,give point like star hotel stayed hotel due job see magnificent cleanliness fragrance towel cleanliness bathroom shower cabin bathroom wonderful chlorine ratio pool stay one night go marmaris stayed overnight didnt want return comfort home comfort home comfort cleaning sister family feel reception reception maximum help matter think gained nice family everything magnificent thank,give point like star hotel stay hotel due job see magnificent cleanliness fragrance towel cleanliness bathroom shower cabin bathroom wonderful chlorine ratio pool stay one night go marmaris stay overnight not want return comfort home comfort home comfort clean sister family feel reception reception maximum help matter think gain nice family everything magnificent thank,4.8,5
Can Apart ( Akyaka ),Murat Önder,tr,sakin temiz güzel ferah ortam apart havuzu temiz ozellikle çocuklu aileler ideal akyaka genel çevre yerlere bakîr ekonomik aracınız varsa marmaris vs yerlere yarım saat mesafede canapartin hemen altında karşısında  şok marketler lazım herşey elinin altında tavsiye edersiniz tabiki ederiz aile çocukla gittik keyifliydi odada klima tv wifi ayrı konfordu teşekkürler canapart,calm clean beautiful spacious environment apart pool clean especially family child ideal akyaka general surrounding place bakîr economic vehicle half hour away place marmaris can apart opposite shock market need everything need hand recommendation course recommend family went child enjoyable room air conditioner tv wifi separate comfort thanks can apart,calm clean beautiful spacious environment apart pool clean especially family child ideal akyaka general surround place bak economic vehicle half hour away place marmaris apart opposite shock market need everything need hand recommendation course recommend family go child enjoyable room air condition tv wifi separate comfort thank apart,4.8,5
Can Apart ( Akyaka ),Sinem Arslan,tr,abim ablam geldiğim akyaka tatilinde mükemmel tatil yaşadım tabi sebebi konakladığım can apartın büyük etkisi i̇lgi alakaları başta neşe hanım çalışan personele teşekkür ederim zaman geldiğim önceliğim zaman can apart olacaktır kesinlikle herkese tavsiye ederim,perfect holiday akyaka holiday came brother sister course reason great effect apart stayed would like thank staff especially neşe interest priority apart definitely recommend everyone,perfect holiday akyaka holiday come brother sister course reason great effect apart stay would like thank staff especially neşe interest priority apart definitely recommend everyone,4.8,5
Can Apart ( Akyaka ),Onur BEKTAŞ,en,since late akyaka wanted stay chance didnt like places looked noticed way stayed people cleaner houses bathroom kitchen bed linens everything legendary good clean everything kitchen utensils need turkish coffee even coffee pots cups room overlooking pool looked nice didnt chance swim pool would probably enjoyable come hotel stay dont care gives star conditions stars also thanks reception,since late akyaka wanted stay chance didnt like place looked noticed way stayed people cleaner house bathroom kitchen bed linen everything legendary good clean everything kitchen utensil need turkish coffee even coffee pot cup room overlooking pool looked nice didnt chance swim pool would probably enjoyable hotel stay dont care give star condition star also thanks reception,since late akyaka want stay chance not like place look noticed way stayed people cleaner house bathroom kitchen bed linen everything legendary good clean everything kitchen utensil need turkish coffee even coffee pot cup room overlook pool look nice not chance swim pool would probably enjoyable hotel stay not care give star condition star also thank reception,4.8,5
Can Apart ( Akyaka ),Ayşe Devret,en,first ideal place families good cleaning even want cook meals kitchen equipment clean new use peace mind addition easily accessible markets also comfort went family summer went siblings families nice holiday kids lot fun enjoyed pool recommend want go,first ideal place family good cleaning even want cook meal kitchen equipment clean new use peace mind addition easily accessible market also comfort went family summer went sibling family nice holiday kid lot fun enjoyed pool recommend want go,first ideal place family good cleaning even want cook meal kitchen equipment clean new use peace mind addition easily accessible market also comfort go family summer go sibling family nice holiday kid lot fun enjoy pool recommend want go,4.8,5
Can Apart ( Akyaka ),Leman Şıhca,en,give points like star hotel stayed hotels lot due job never seen magnificent cleanliness smell sheets bathroom shower cabin cleaner bathroom chlorine content pool great going stay night go marmaris stayed nights want return comfort home cleaning sister reception made us feel like family helped us every way really think gained beautiful family everything wonderful thank,give point like star hotel stayed hotel lot due job never seen magnificent cleanliness smell sheet bathroom shower cabin cleaner bathroom chlorine content pool great stay night go marmaris stayed night want return comfort home cleaning sister reception made feel like family helped every way really think gained beautiful family everything wonderful thank,give point like star hotel stay hotel lot due job never see magnificent cleanliness smell sheet bathroom shower cabin cleaner bathroom chlorine content pool great stay night go marmaris stay night want return comfort home cleaning sister reception make feel like family help every way really think gain beautiful family everything wonderful thank,4.8,5
Can Apart ( Akyaka ),Murat Önder,en,clean beautiful spacious environment apartment pool clean ideal families children akyaka generally untouched economical surrounding places car half hour away places like marmaris etc a101 şok market opposite canapartin everything need fingertips would recommend course went two families two children enjoyable air conditioning tv wifi every room another added comfort thank monster,clean beautiful spacious environment apartment pool clean ideal family child akyaka generally untouched economical surrounding place car half hour away place like marmaris a101 şok market opposite can apart everything need fingertip would recommend course went two family two child enjoyable air conditioner tv wifi every room another added comfort thank monster,clean beautiful spacious environment apartment pool clean ideal family child akyaka generally untouched economical surround place car half hour away place like marmaris şok market opposite apart everything need fingertip would recommend course go two family two child enjoyable air condition tv wifi every room another add comfort thank monster,4.8,5
Can Apart ( Akyaka ),Sinem Arslan,en,perfect holiday akyaka brother sister course reason apart stayed great impact would like thank staff especially ms neşe interest concern priority always apart every time come definitely recommend everyone,perfect holiday akyaka brother sister course reason apart stayed great impact would like thank staff especially neşe interest concern priority always apart every time definitely recommend everyone,perfect holiday akyaka brother sister course reason apart stay great impact would like thank staff especially neşe interest concern priority always apart every time definitely recommend everyone,4.8,5
İnci Apart,Selin Gülşen,tr,lokasyon gece mekanlardan gelen sesi dert etmiyorsanız fiyatı uygun telefonda verilen fiyat nakitmis kart geçmek isteyince fiyat farkı istendi odalar yenilenmemis bakımsızdi oda temizliği zaman yapılmış bilmiyorum eşyalardaki tozdan silmeden elleyemedik yeri banyoda klasik otel banyosu kokusu özet memnun kalmadık,location worry noise place night price appropriate price given phone cash price difference requested wanted pas card room renovated room neglected room cleaning done know dust furniture wiped dust could touch place bathroom smell classic hotel bathroom bathroom satisfied summary,location worry noise place night price appropriate price give phone cash price difference request want pas card room renovate room neglected room clean do know dust furniture wipe dust could touch place bathroom smell classic hotel bathroom bathroom satisfy summary,4.4,2
İnci Apart,Tolgahan Emir,tr,odalarda şampuan içme suyunun olmaması yaşadığım deneyim değildi nakit fiyatta anlaşılmıştır denilip nakit talep gerçekten mantıksız odalar küçük tuvaletin temiz olmasını beklerdim konumu merkezidir,lack shampoo drinking water room experience cash price agreed cash demand really unreasonable room small would expect toilet clean location central,lack shampoo drinking water room experience cash price agree cash demand really unreasonable room small would expect toilet clean location central,4.4,1
İnci Apart,ENBİYA KAHVECİ,tr,i̇nci apartta geçirdiğimiz konaklama deneyimi olumsuzdu odada kaldık odalardan birinde yatak düzenleme yapılmamıştı tvnin üstü tozla kaplıydı yatakların yanlarında toz topakları birikmişti duşa kabinin kapısının yarısı eksikti durum rahatsızlık verici güvensizdi havlular temizlenmemişti dolabın içi bakımsız kirliydi genel temizlik standartları yetersizdi yüzden konaklama yapmayı düşünenlere dikkatli olmalarını tavsiye ederim,accommodation experience inci apart negative bed one room stayed room arranged top tv covered dust dust lump accumulated side bed half door shower cabin missing situation uncomfortable unsafe towel cleaned inside closet dirty general cleaning standard insufficient recommend considering accommodation careful,accommodation experience inci apart negative bed one room stay room arrange top tv cover dust dust lump accumulate side bed half door shower cabin miss situation uncomfortable unsafe towel clean inside closet dirty general clean standard insufficient recommend consider accommodation careful,4.4,1
İnci Apart,Bahri Kara,tr, kaldık güzeldi çarşaflar yastıklar havlular temizdi tüp bitti hemen taktılar televizyon kumandası yoktu hemen temin ettiler yıldızlı otellerde kaldım parasına iyiydı hoşuma giden tarafı sabaha çıt sesi yoktu güzel saat uyku uyudum gün boyunca işletmelerin saat kapatmaları hoşuma gitti sessiz sakin teşekkürlet inci apart,stayed nice sheet pillow towel clean tube ran put immediately television remote control provided immediately stayed starred hotel good money side liked sound morning sound morning slept good hour sleep slept good hour liked closed business day liked closed clock quiet quiet thank th apart,stayed nice sheet pillow towel clean tube run put immediately television remote control provide immediately stayed starred hotel good money side like sound morning sound morning sleep good hour sleep sleep good hour like closed business day like closed clock quiet quiet thank apart,4.4,4
İnci Apart,TAHİR KÜÇÜK,tr,apartın konumu ağustos ayında arka tarafa bakan numaralı odada kaldık odada geçmeyen rutubet kokusu duşakabin pisti camların alt kısmı lekeliydi yatak kötüydü sebepten çekyatta yattık apartta çamaşır makinesi yoktu çamaşır yıkama hizmeti bulunmuyordu çamaşır büyük sorun yakın yerde bulamadığımız acil şeyleri elde yıkamak zorunda kaldık aynı paraya güzel apart bulabilirsiniz tavsiye etmiyorum,location apartment august stayed numbered room facing back side room august smell dampness pas room shower cabin dirty lower part window stained bed bad reason slept sofa bed washing machine apartment laundry service laundry service laundry big problem wash urgent thing could find nearby wash urgent thing hand could find nice apartment money recommend,location apartment august stay numbered room face back side room august smell dampness pa room shower cabin dirty lower part window stain bed bad reason sleep sofa bed wash machine apartment laundry service laundry service laundry big problem wash urgent thing could find nearby wash urgent thing hand could find nice apartment money recommend,4.4,1
İnci Apart,Ayyüce Kaytazcı,en,nice apart nice service one problem ceiling low feels like coffin group people room may narrow unfortunately something apartment staff solve,nice apart nice service one problem ceiling low feel like coffin group people room may narrow unfortunately something apartment staff solve,nice apart nice service one problem ceiling low feel like coffin group people room may narrow unfortunately something apartment staff solve,4.4,3
İnci Apart,Nedzhmie Yusufova,en,amazing stay inci apart thanks mr mustafa lovely wife sincere recommended amazing local attractions showed us around even booked table local restaurant us arrived late night rooms hotel furnished modest traditional furniture vintage pieces gave cosy authentic feel balcony great spot us morning coffee chill hotel located centre akyaka easily accessible car need park large car park behind hotel located pedestrian street cant get directly vehicle looking real turkish hospitality experience look,amazing stay inci apart thanks mustafa lovely wife sincere recommended amazing local attraction showed around even booked table local restaurant arrived late night room hotel furnished modest traditional furniture vintage piece gave cosy authentic feel balcony great spot morning coffee chill hotel located centre akyaka easily accessible car need park large car park behind hotel located pedestrian street cant get directly vehicle looking real turkish hospitality experience look,amaze stay inci apart thank mustafa lovely wife sincere recommend amazing local attraction show around even book table local restaurant arrive late night room hotel furnish modest traditional furniture vintage piece give cosy authentic feel balcony great spot morning coffee chill hotel locate centre akyaka easily accessible car need park large car park behind hotel locate pedestrian street not get directly vehicle look real turkish hospitality experience look,4.4,5
İnci Apart,M1000,en,bad hotel,bad hotel,bad hotel,4.4,1
İnci Apart,Selin Gülşen,en,location good dont mind noise venues night price affordable price given phone cash wanted use card price difference asked rooms renovated years poorly maintained dont know room cleaning done couldnt touch place without wiping due dust furniture bathroom classic hotel bathroom smell summary satisfied,location good dont mind noise venue night price affordable price given phone cash wanted use card price difference asked room renovated year poorly maintained dont know room cleaning done couldnt touch place without wiping due dust furniture bathroom classic hotel bathroom smell summary satisfied,location good not mind noise venue night price affordable price give phone cash want use card price difference ask room renovate poorly maintain not know room clean do could not touch place without wipe due dust furniture bathroom classic hotel bathroom smell summary satisfy,4.4,2
İnci Apart,Tolgahan Emir,en,lack shampoo drinking water rooms experience really unreasonable demand cash saying cash price agreed upon rooms small expected toilet cleaner location central,lack shampoo drinking water room experience really unreasonable demand cash saying cash price agreed upon room small expected toilet cleaner location central,lack shampoo drinking water room experience really unreasonable demand cash say cash price agree upon room small expect toilet clean location central,4.4,1
Gökova Şemkin Apart,Fatih Tuğran,tr,şemkin apart gün geçirdim güzeldi herşey evimde rahat ettim konfor ev dizaynı hoşuma gitti ev girişi araba girişi alçak yapılabilirdi yere değebilir yere yakın arabalar misafirperverlik samimiydi elektrikli süpürge koyarsan eve numara eksik söyleyebilirim dışında herşey güzeldi son ekleyebileceğim cumartesi günleri halk pazarı kuruluyormuş buraya hoşuma gitti mutlaka gezin hemde aparta herkese i̇yi mutlu tatiller,şemkin apart spent day everything nice comfortable home liked comfort house design entrance house entrance car could made low could touch ground car close ground hospitality sincere put vacuum cleaner house say number missing everything nice except add last thing add saturday public bazaar established liked liked definitely visit everyone good happy holiday aparta,şemkin apart spent day everything nice comfortable home like comfort house design entrance house entrance car could make low could touch ground car close ground hospitality sincere put vacuum clean house say number miss everything nice except add last thing add saturday public bazaar establish like liked definitely visit everyone good happy holiday aparta,5,5
Gökova Şemkin Apart,irfan Yakisir,tr,ağustos ayı başında gece konakladım i̇nsan evinden rahat edebileceği yer adet klima internet mutfak gereçleri fazlasıyla mevcut bulaşık makinesi ev yeni yapılmış konum sakin heryere rahat ulaşım mert beye misavirperverliğinden teşekkür ederim inşallah tekrar görüşmek dileğiyle,stayed overnight beginning august stayed beginning august place people comfortable home air conditioner internet kitchen utensil available dishwasher house newly built location calm easy transportation everywhere thank mert hospitality hope see,stayed overnight begin august stay begin august place people comfortable home air condition internet kitchen utensil available dishwasher house newly build location calm easy transportation everywhere thank mert hospitality hope see,5,5
Gökova Şemkin Apart,Kenan Bulut,tr,şemkin apartta gece gün konaklama gerçekleştirdim süre evimden rahat ettim desem yeridir odalar mutfak resimdekilerden büyük içeride kolaylık sağlayacak teknolojik aletler mert beye teşekkürlerimi iletmek istiyorum yeniden görüşmek dileğiyle,şemkin apart night day stayed accommodation comfortable home would like convey thanks mert technological tool provide convenience inside room kitchen bigger picture would like see,şemkin apart night day stay accommodation comfortable home would like convey thank mert technological tool provide convenience inside room kitchen big picture would like see,5,5
Gökova Şemkin Apart,coşkun arslan,tr,doğa iç içe keyifli huzurlu tatil yapabileceğiniz yer gezilebilecek yer aracınız kolayca ulaşabilirsiniz,easily reach place pleasant peaceful holiday nature,easily reach place pleasant peaceful holiday nature,5,5
Gökova Şemkin Apart,ZEKİ KAYA,tr,kalmaktan tereddüt etmeyin belkide bölge yapacağınız seçim olabilirbenim gece kaldıkbu bölgeye geldim rahat ettim evim kadardoğa içinde huzurlubahçeliestetik döşenmiş ev i̇şletmeci mert bilgilikültürlü anlayışlı yardımcı teşekkür ederimkaldigimiz evden sabah koşusu düzenli şekilde yaptım yakınında pazar yerifırınmarketler akyaka merkeze 5km civarında,hesitate stay maybe region choice make night stayed region came region comfortable much home peaceful nature garden aesthetically furnished house operator mert knowledgeable cultured understanding helpful thank morning run regularly home near market place bakery market around 5km center akyaka,hesitate stay maybe region choice make night stay region come region comfortable much home peaceful nature garden aesthetically furnish house operator mert knowledgeable culture understanding helpful thank morning run regularly home near market place bakery market around center akyaka,5,5
Gökova Şemkin Apart,Fatih Tuğran,en,spent days şemkin apart nice everything comfortable home comfort home design liked house entrance could made little lower car entrance six touch ground cars close ground hospitality good friendly also put vacuum cleaner house say number missing everything great lastly add public market held saturdays really liked definitely visit soon aparta nice happy holiday everyone,spent day şemkin apart nice everything comfortable home comfort home design liked house entrance could made little lower car entrance six touch ground car close ground hospitality good friendly also put vacuum cleaner house say number missing everything great lastly add public market held saturday really liked definitely visit soon aparta nice happy holiday everyone,spent day şemkin apart nice everything comfortable home comfort home design like house entrance could make little low car entrance six touch ground car close ground hospitality good friendly also put vacuum clean house say number miss everything great lastly add public market hold saturday really like definitely visit soon aparta nice happy holiday everyone,5,5
Gökova Şemkin Apart,irfan Yakisir,en,stayed nights beginning august place one feel comfortable home air conditioners internet kitchen utensils including dishwasher house newly built location quiet easy reach everywhere would like thank mr mert hospitality hope see,stayed night beginning august place one feel comfortable home air conditioner internet kitchen utensil including dishwasher house newly built location quiet easy reach everywhere would like thank mert hospitality hope see,stayed night begin august place one feel comfortable home air condition internet kitchen utensil include dishwasher house newly build location quiet easy reach everywhere would like thank mert hospitality hope see,5,5
Gökova Şemkin Apart,Kenan Bulut,en,stayed şemkin apart nights days must say felt comfortable home time first rooms kitchen larger pictures technological devices inside provide convenience would like thank mr mert hope see,stayed şemkin apart night day must say felt comfortable home time first room kitchen larger picture technological device inside provide convenience would like thank mert hope see,stay şemkin apart night day must say felt comfortable home time first room kitchen large picture technological device inside provide convenience would like thank mert hope see,5,5
Gökova Şemkin Apart,coşkun arslan,en,place pleasant peaceful holiday surrounded nature easily reach every place visit car,place pleasant peaceful holiday surrounded nature easily reach every place visit car,place pleasant peaceful holiday surround nature easily reach every place visit car,5,5
Gökova Şemkin Apart,ZEKİ KAYA,en,dont hesitate stay maybe might best choice make region like stayed nights area times first time felt comfortable like home peaceful aesthetically furnished house nature manager mert knowledgeable cultured understanding person helpful thank regularly ran morning house stayed market place bakery markets nearby also around 5km akyaka centre,dont hesitate stay maybe might best choice make region like stayed night area time first time felt comfortable like home peaceful aesthetically furnished house nature manager mert knowledgeable cultured understanding person helpful thank regularly ran morning house stayed market place bakery market nearby also around 5km akyaka centre,not hesitate stay maybe might best choice make region like stay night area time first time felt comfortable like home peaceful aesthetically furnish house nature manager mert knowledgeable culture understanding person helpful thank regularly run morning house stay market place bakery market nearby also around akyaka centre,5,5
Palmiye Apart Otel,Elif Gargili,tr,balayı durağımız akyakada konaklamış olduğumuz palmiye apart otelde hijyen temizlik düzen eksiksiz araç gereçler çok güzeldi tatilimizi eksiksiz şekilde tamamlamamizi sağladı kaldigimiz apart otel azmak nehrinin bakış açısında eşsiz manzara keyfi sürdük havasi doğası konumu inanılmaz bi yer ilgili alakalı olmaları ekstra hoşumuza gitti bizlerle başından sıcak kanlılığı güler yüzüyle kıraç bey ilgilendi eğer yolunuz düşerse yada kararsız kaldiysaniz mükemmel yer şiddetle tavsiye ederim yüzünden dönmek zorunda kaldık hemen arkamızdan ailemize aynı yerde oda ayarladık sizlere tavsiye ederim kıraç beye teşekkür ederiz,honeymoon stop akyakada stayed palmiye apart hotel hygiene cleanliness order complete tool equipment nice allowed complete holiday complete way enjoyed unique view viewpoint azmak river enjoyed unique view azmak river air nature location incredible place liked fact related extra interested kıraç warmblooded smiling face way fall undecided perfect place highly recommend return return arranged room place family right behind recommend thank kıraç,honeymoon stop akyaka stay palmiye apart hotel hygiene cleanliness order complete tool equipment nice allow complete holiday complete way enjoy unique view viewpoint azmak river enjoy unique view azmak river air nature location incredible place like fact relate extra interested kıraç warm blood smile face way fall undecided perfect place highly recommend return return arrange room place family right behind recommend thank kıraç,4.7,5
Palmiye Apart Otel,osman onur mercan,tr,aile işletmesi nezih guzel ortam şeniz eşi mine hanım tarafindan isletilmekte maskotlari leke adinda şirin köpekleri hayvan sevmesenizde leke yi kesin seveceksiniz odalar temiz iceri girince hijyeni hissediyorsunuz havuz kucuk goruyor şeniz bey sürekli temizlenmekte bakimlari yapilmakta ellerinden gelen tum yardimi yapmakta gidilecek yerler hakkinda yonlendiriyorlar bahcede mangal istediginiz zaman size atesi yakip hazir halde birakiyorlar girişte güler yüzü dövmeleriyle karsilayan kıraç temizligi ihmal etmeyen ablamiz apart konum carsinin icinde her yere yürüme mesafesinde yer buradaki güleryüzlü insanlar diyebilirim ailecek güzel gün gecirdik tesekkurler tekrar gorusmek uzere,family business decent beautiful environment run wife wife family run wife wife mascot cute dog named leke dont like animal definitely love leke room clean feel hygiene enter hygiene pool small pool small şeniz constantly cleaned maintained help place go guide garden want barbecue garden want barbecue burn fire leave ready entrance smiling face tattoo entrance sister neglect cleaning location apartment location within walking distance everywhere car say friendly people nice day family thank thank see,family business decent beautiful environment run wife wife family run wife wife mascot cute dog name leke not like animal definitely love leke room clean feel hygiene enter hygiene pool small pool small şeniz constantly clean maintain help place go guide garden want barbecue garden want barbecue burn fire leave ready entrance smile face tattoo entrance sister neglect clean location apartment location within walk distance everywhere car say friendly people nice day family thank thank see,4.7,5
Palmiye Apart Otel,ibrahim Ethem Pirçek,tr,temizlik hijyenden memnun kaldık apartın balkonundan azmak manzarası harika işletmeci şeniz beye teşekkür ederim konuda yardımcı,cleaning hygiene satisfied balcony apartment azmak view balcony wonderful thank operator şeniz bey help matter,clean hygiene satisfy balcony apartment azmak view balcony wonderful thank operator şeniz bey help matter,4.7,5
Palmiye Apart Otel,Esra Kartal,tr,hijyen konusunda eksik yer apart kiralıyorsun otel odasından farkı çamaşır bulaşık makinası fiyat performans yetersiz tavsiye etmem,lack hygiene term hygiene renting apartment difference hotel room washing machine dishwasher price performance insufficient would recommend,lack hygiene term hygiene rent apartment difference hotel room wash machine dishwasher price performance insufficient would recommend,4.7,3
Palmiye Apart Otel,cadi cadi,tr,evinde hissetmek isteyenlerin tercihi olmalı bence adamımız atmadan araçtan iner inmez ilgilenmeleri bagaja yardımları  artıları almak pilaja yakın avantaj tabiki kısacası konumuyla odalarıyla isletmesiyle temizliğiyle mükemmel di nasip yazı görüşmek dilegiyle,think choice want feel home without throwing man soon get vehicle without taking care baggage help take plus course advantage close proximity pilage short short location room operation cleanliness perfect cleanliness wish see summer fate,think choice want feel home without throw man soon get vehicle without take care baggage help take plus course advantage close proximity pilage short short location room operation cleanliness perfect cleanliness wish see summer fate,4.7,5
Palmiye Apart Otel,Fırat Can Öncü,en,clean peaceful place service owner employees good best choice want go vacation,clean peaceful place service owner employee good best choice want go vacation,clean peaceful place service owner employee good best choice want go vacation,4.7,5
Palmiye Apart Otel,Elif Gargili,en,second honeymoon stop akyaka stayed palmiye apart hotel nice hygiene cleanliness order complete equipment enabled us complete holiday completely apart hotel stayed right viewpoint azmak river enjoyed unique view nature location havasi incredible place liked attentive attentive mr kıraç took care us beginning warm bloodedness smiling face happen road undecided perfect place highly recommend return work immediately arranged room family place recommend thank much mr kıraç,second honeymoon stop akyaka stayed palmiye apart hotel nice hygiene cleanliness order complete equipment enabled complete holiday completely apart hotel stayed right viewpoint azmak river enjoyed unique view nature location air incredible place liked attentive attentive kıraç took care beginning warm blooded smiling face happen road undecided perfect place highly recommend return work immediately arranged room family place recommend thank much kıraç,second honeymoon stop akyaka stay palmiye apart hotel nice hygiene cleanliness order complete equipment enable complete holiday completely apart hotel stay right viewpoint azmak river enjoy unique view nature location air incredible place like attentive attentive kıraç take care begin warm blood smile face happen road undecided perfect place highly recommend return work immediately arrange room family place recommend thank much kıraç,4.7,5
Palmiye Apart Otel,osman onur mercan,en,family business decent nice environment run ms şeniz wife mine mascot cute dog named leke even dont like animals definitely love leke rooms clean already feel hygiene enter pool small works constantly cleaned maintained mr şeniz help give directions places visit barbecue garden whenever want light fire leave ready kıraç entrance welcomes smiling face tattoos sister neglect cleanliness apart location located bazaar within walking distance everywhere say smiling people nice days family thank see,family business decent nice environment run şeniz wife mine mascot cute dog named leke even dont like animal definitely love leke room clean already feel hygiene enter pool small work constantly cleaned maintained şeniz help give direction place visit barbecue garden whenever want light fire leave ready kıraç entrance welcome smiling face tattoo sister neglect cleanliness apart location located bazaar within walking distance everywhere say smiling people nice day family thank see,family business decent nice environment run şeniz wife mine mascot cute dog name leke even not like animal definitely love leke room clean already feel hygiene enter pool small work constantly clean maintain şeniz help give direction place visit barbecue garden whenever want light fire leave ready kıraç entrance welcome smile face tattoo sister neglect cleanliness apart location locate bazaar within walk distance everywhere say smile people nice day family thank see,4.7,5
