hotel_name,review_idx,aspect,sentiment
Akyaka Özgem Apart Otel,977,Service & Social Experience,positive
Akyaka Özgem Apart Otel,977,Leisure & Meals,positive
Akyaka Özgem Apart Otel,978,room,positive
Akyaka Özgem Apart Otel,978,service,positive
Akyaka Özgem Apart Otel,978,location,positive
Akyaka Özgem Apart Otel,978,price,positive
Akyaka Özgem Apart Otel,978,food,positive
Akyaka Özgem Apart Otel,978,Beach & Water,positive
Akyaka Özgem Apart Otel,978,Accommodation & Facilities,positive
Akyaka Özgem Apart Otel,978,Service & Social Experience,positive
Akyaka Özgem Apart Otel,978,Leisure & Meals,positive
Akyaka Özgem Apart Otel,979,room,positive
Akyaka Özgem Apart Otel,979,service,positive
Akyaka Özgem Apart Otel,979,location,positive
Akyaka Özgem Apart Otel,979,price,positive
Akyaka Özgem Apart Otel,979,food,positive
Akyaka Özgem Apart Otel,979,Beach & Water,positive
Akyaka Özgem Apart Otel,979,Accommodation & Facilities,positive
Akyaka Özgem Apart Otel,979,Service & Social Experience,positive
Akyaka Özgem Apart Otel,979,Leisure & Meals,positive
Akyaka Özgem Apart Otel,980,room,positive
Akyaka Özgem Apart Otel,980,service,positive
Akyaka Özgem Apart Otel,980,location,positive
Akyaka Özgem Apart Otel,980,price,positive
Akyaka Özgem Apart Otel,980,food,positive
Akyaka Özgem Apart Otel,980,Beach & Water,positive
Akyaka Özgem Apart Otel,980,Accommodation & Facilities,positive
Akyaka Özgem Apart Otel,980,Service & Social Experience,positive
Akyaka Özgem Apart Otel,980,Leisure & Meals,positive
Esen Apart,981,room,positive
Esen Apart,981,service,positive
Esen Apart,981,location,positive
Esen Apart,981,price,positive
Esen Apart,981,food,positive
Esen Apart,981,Beach & Water,positive
Esen Apart,981,Accommodation & Facilities,positive
Esen Apart,981,Service & Social Experience,positive
Esen Apart,981,Leisure & Meals,positive
Esen Apart,982,room,positive
Esen Apart,982,service,positive
Esen Apart,982,location,positive
Esen Apart,982,price,positive
Esen Apart,982,food,positive
Esen Apart,982,Beach & Water,positive
Esen Apart,982,Accommodation & Facilities,positive
Esen Apart,982,Service & Social Experience,positive
Esen Apart,982,Leisure & Meals,positive
Esen Apart,983,room,positive
Esen Apart,983,service,positive
Esen Apart,983,location,positive
Esen Apart,983,price,positive
Esen Apart,983,food,positive
Esen Apart,983,Beach & Water,positive
Esen Apart,983,Accommodation & Facilities,positive
Esen Apart,983,Service & Social Experience,positive
Esen Apart,983,Leisure & Meals,positive
Esen Apart,984,room,positive
Esen Apart,984,service,positive
Esen Apart,984,location,positive
Esen Apart,984,price,positive
Esen Apart,984,food,positive
Esen Apart,984,Beach & Water,positive
Esen Apart,984,Accommodation & Facilities,positive
Esen Apart,984,Service & Social Experience,positive
Esen Apart,984,Leisure & Meals,positive
Esen Apart,985,room,positive
Esen Apart,985,service,positive
Esen Apart,985,location,positive
Esen Apart,985,price,positive
Esen Apart,985,food,positive
Esen Apart,985,Beach & Water,positive
Esen Apart,985,Accommodation & Facilities,positive
Esen Apart,985,Service & Social Experience,positive
Esen Apart,985,Leisure & Meals,positive
Esen Apart,986,room,positive
Esen Apart,986,service,positive
Esen Apart,986,location,positive
Esen Apart,986,price,positive
Esen Apart,986,food,positive
Esen Apart,986,Beach & Water,positive
Esen Apart,986,Accommodation & Facilities,positive
Esen Apart,986,Service & Social Experience,positive
Esen Apart,986,Leisure & Meals,positive
Esen Apart,987,room,positive
Esen Apart,987,service,positive
Esen Apart,987,location,positive
Esen Apart,987,price,positive
Esen Apart,987,food,positive
Esen Apart,987,Beach & Water,positive
Esen Apart,987,Accommodation & Facilities,positive
Esen Apart,987,Service & Social Experience,positive
Esen Apart,987,Leisure & Meals,positive
Esen Apart,988,room,positive
Esen Apart,988,service,positive
Esen Apart,988,location,positive
Esen Apart,988,price,positive
Esen Apart,988,food,positive
Esen Apart,988,Beach & Water,positive
Esen Apart,988,Accommodation & Facilities,positive
Esen Apart,988,Service & Social Experience,positive
Esen Apart,988,Leisure & Meals,positive
Esen Apart,989,room,positive
Esen Apart,989,service,positive
Esen Apart,989,location,positive
Esen Apart,989,price,positive
Esen Apart,989,food,positive
Esen Apart,989,Beach & Water,positive
Esen Apart,989,Accommodation & Facilities,positive
Esen Apart,989,Service & Social Experience,positive
Esen Apart,989,Leisure & Meals,positive
Esen Apart,990,room,positive
Esen Apart,990,service,positive
Esen Apart,990,location,positive
Esen Apart,990,price,positive
Esen Apart,990,food,positive
Esen Apart,990,Beach & Water,positive
Esen Apart,990,Accommodation & Facilities,positive
Esen Apart,990,Service & Social Experience,positive
Esen Apart,990,Leisure & Meals,positive
Can Apart ( Akyaka ),991,room,positive
Can Apart ( Akyaka ),991,service,positive
Can Apart ( Akyaka ),991,location,positive
Can Apart ( Akyaka ),991,price,positive
Can Apart ( Akyaka ),991,food,positive
Can Apart ( Akyaka ),991,Beach & Water,positive
Can Apart ( Akyaka ),991,Accommodation & Facilities,positive
Can Apart ( Akyaka ),991,Service & Social Experience,positive
Can Apart ( Akyaka ),991,Leisure & Meals,positive
Can Apart ( Akyaka ),992,room,positive
Can Apart ( Akyaka ),992,service,positive
Can Apart ( Akyaka ),992,location,positive
Can Apart ( Akyaka ),992,price,positive
Can Apart ( Akyaka ),992,food,positive
Can Apart ( Akyaka ),992,Beach & Water,positive
Can Apart ( Akyaka ),992,Accommodation & Facilities,positive
Can Apart ( Akyaka ),992,Service & Social Experience,positive
Can Apart ( Akyaka ),992,Leisure & Meals,positive
Can Apart ( Akyaka ),993,room,positive
Can Apart ( Akyaka ),993,service,positive
Can Apart ( Akyaka ),993,location,positive
Can Apart ( Akyaka ),993,price,positive
Can Apart ( Akyaka ),993,food,positive
Can Apart ( Akyaka ),993,Beach & Water,positive
Can Apart ( Akyaka ),993,Accommodation & Facilities,positive
Can Apart ( Akyaka ),993,Service & Social Experience,positive
Can Apart ( Akyaka ),993,Leisure & Meals,positive
Can Apart ( Akyaka ),994,room,positive
Can Apart ( Akyaka ),994,service,positive
Can Apart ( Akyaka ),994,location,positive
Can Apart ( Akyaka ),994,price,positive
Can Apart ( Akyaka ),994,food,positive
Can Apart ( Akyaka ),994,Beach & Water,positive
Can Apart ( Akyaka ),994,Accommodation & Facilities,positive
Can Apart ( Akyaka ),994,Service & Social Experience,positive
Can Apart ( Akyaka ),994,Leisure & Meals,positive
Can Apart ( Akyaka ),995,room,positive
Can Apart ( Akyaka ),995,service,positive
Can Apart ( Akyaka ),995,location,positive
Can Apart ( Akyaka ),995,price,positive
Can Apart ( Akyaka ),995,food,positive
Can Apart ( Akyaka ),995,Beach & Water,positive
Can Apart ( Akyaka ),995,Accommodation & Facilities,positive
Can Apart ( Akyaka ),995,Service & Social Experience,positive
Can Apart ( Akyaka ),995,Leisure & Meals,positive
Can Apart ( Akyaka ),996,room,negative
Can Apart ( Akyaka ),996,service,positive
Can Apart ( Akyaka ),996,location,negative
Can Apart ( Akyaka ),996,price,positive
Can Apart ( Akyaka ),996,food,positive
Can Apart ( Akyaka ),996,Beach & Water,positive
Can Apart ( Akyaka ),996,Accommodation & Facilities,positive
Can Apart ( Akyaka ),996,Service & Social Experience,positive
Can Apart ( Akyaka ),996,Leisure & Meals,positive
Can Apart ( Akyaka ),997,room,positive
Can Apart ( Akyaka ),997,service,positive
Can Apart ( Akyaka ),997,location,positive
Can Apart ( Akyaka ),997,price,positive
Can Apart ( Akyaka ),997,food,positive
Can Apart ( Akyaka ),997,Beach & Water,positive
Can Apart ( Akyaka ),997,Accommodation & Facilities,positive
Can Apart ( Akyaka ),997,Service & Social Experience,positive
Can Apart ( Akyaka ),997,Leisure & Meals,positive
Can Apart ( Akyaka ),998,room,positive
Can Apart ( Akyaka ),998,service,positive
Can Apart ( Akyaka ),998,location,positive
Can Apart ( Akyaka ),998,price,positive
Can Apart ( Akyaka ),998,food,positive
Can Apart ( Akyaka ),998,Beach & Water,positive
Can Apart ( Akyaka ),998,Accommodation & Facilities,positive
Can Apart ( Akyaka ),998,Service & Social Experience,positive
Can Apart ( Akyaka ),998,Leisure & Meals,positive
Can Apart ( Akyaka ),999,room,positive
Can Apart ( Akyaka ),999,service,positive
Can Apart ( Akyaka ),999,location,positive
Can Apart ( Akyaka ),999,price,positive
Can Apart ( Akyaka ),999,food,positive
Can Apart ( Akyaka ),999,Beach & Water,positive
Can Apart ( Akyaka ),999,Accommodation & Facilities,positive
Can Apart ( Akyaka ),999,Service & Social Experience,positive
Can Apart ( Akyaka ),999,Leisure & Meals,positive
Can Apart ( Akyaka ),1000,room,positive
Can Apart ( Akyaka ),1000,service,positive
Can Apart ( Akyaka ),1000,location,positive
Can Apart ( Akyaka ),1000,price,positive
Can Apart ( Akyaka ),1000,food,positive
Can Apart ( Akyaka ),1000,Beach & Water,positive
Can Apart ( Akyaka ),1000,Accommodation & Facilities,positive
Can Apart ( Akyaka ),1000,Service & Social Experience,positive
Can Apart ( Akyaka ),1000,Leisure & Meals,positive
İnci Apart,1001,room,negative
İnci Apart,1001,service,negative
İnci Apart,1001,location,negative
İnci Apart,1001,price,positive
İnci Apart,1001,food,negative
İnci Apart,1001,Beach & Water,negative
İnci Apart,1001,Accommodation & Facilities,negative
İnci Apart,1001,Service & Social Experience,negative
İnci Apart,1001,Leisure & Meals,negative
İnci Apart,1002,room,negative
İnci Apart,1002,service,negative
İnci Apart,1002,location,negative
İnci Apart,1002,price,negative
İnci Apart,1002,food,negative
İnci Apart,1002,Beach & Water,negative
İnci Apart,1002,Accommodation & Facilities,negative
İnci Apart,1002,Service & Social Experience,negative
İnci Apart,1002,Leisure & Meals,negative
İnci Apart,1003,room,negative
İnci Apart,1003,service,negative
İnci Apart,1003,location,negative
İnci Apart,1003,price,negative
İnci Apart,1003,food,negative
İnci Apart,1003,Beach & Water,negative
İnci Apart,1003,Accommodation & Facilities,negative
İnci Apart,1003,Service & Social Experience,negative
İnci Apart,1003,Leisure & Meals,negative
İnci Apart,1004,room,positive
İnci Apart,1004,service,positive
İnci Apart,1004,location,positive
İnci Apart,1004,price,positive
İnci Apart,1004,food,positive
İnci Apart,1004,Beach & Water,positive
İnci Apart,1004,Accommodation & Facilities,positive
İnci Apart,1004,Service & Social Experience,positive
İnci Apart,1004,Leisure & Meals,positive
İnci Apart,1005,room,negative
İnci Apart,1005,service,negative
İnci Apart,1005,location,positive
İnci Apart,1005,price,negative
İnci Apart,1005,food,negative
İnci Apart,1005,Beach & Water,negative
İnci Apart,1005,Accommodation & Facilities,negative
İnci Apart,1005,Service & Social Experience,negative
İnci Apart,1005,Leisure & Meals,negative
İnci Apart,1006,room,negative
İnci Apart,1006,service,positive
İnci Apart,1006,location,positive
İnci Apart,1006,price,positive
İnci Apart,1006,food,positive
İnci Apart,1006,Beach & Water,positive
İnci Apart,1006,Accommodation & Facilities,positive
İnci Apart,1006,Service & Social Experience,positive
İnci Apart,1006,Leisure & Meals,positive
İnci Apart,1007,room,positive
İnci Apart,1007,service,positive
İnci Apart,1007,location,positive
İnci Apart,1007,price,positive
İnci Apart,1007,food,positive
İnci Apart,1007,Beach & Water,positive
İnci Apart,1007,Accommodation & Facilities,positive
İnci Apart,1007,Service & Social Experience,positive
İnci Apart,1007,Leisure & Meals,positive
İnci Apart,1008,room,negative
İnci Apart,1008,service,negative
İnci Apart,1008,location,neutral
İnci Apart,1008,price,negative
İnci Apart,1008,food,negative
İnci Apart,1008,Beach & Water,positive
İnci Apart,1008,Accommodation & Facilities,neutral
İnci Apart,1008,Service & Social Experience,negative
İnci Apart,1008,Leisure & Meals,negative
İnci Apart,1009,room,negative
İnci Apart,1009,service,negative
İnci Apart,1009,location,positive
İnci Apart,1009,price,positive
İnci Apart,1009,food,negative
İnci Apart,1009,Beach & Water,negative
İnci Apart,1009,Accommodation & Facilities,negative
İnci Apart,1009,Service & Social Experience,negative
İnci Apart,1009,Leisure & Meals,negative
İnci Apart,1010,room,negative
İnci Apart,1010,service,negative
İnci Apart,1010,location,negative
İnci Apart,1010,price,negative
İnci Apart,1010,food,negative
İnci Apart,1010,Beach & Water,negative
İnci Apart,1010,Accommodation & Facilities,negative
İnci Apart,1010,Service & Social Experience,negative
İnci Apart,1010,Leisure & Meals,negative
Gökova Şemkin Apart,1011,room,positive
Gökova Şemkin Apart,1011,service,positive
Gökova Şemkin Apart,1011,location,positive
Gökova Şemkin Apart,1011,price,positive
Gökova Şemkin Apart,1011,food,positive
Gökova Şemkin Apart,1011,Beach & Water,positive
Gökova Şemkin Apart,1011,Accommodation & Facilities,positive
Gökova Şemkin Apart,1011,Service & Social Experience,positive
Gökova Şemkin Apart,1011,Leisure & Meals,positive
Gökova Şemkin Apart,1012,room,positive
Gökova Şemkin Apart,1012,service,positive
Gökova Şemkin Apart,1012,location,positive
Gökova Şemkin Apart,1012,price,positive
Gökova Şemkin Apart,1012,food,positive
Gökova Şemkin Apart,1012,Beach & Water,positive
Gökova Şemkin Apart,1012,Accommodation & Facilities,neutral
Gökova Şemkin Apart,1012,Service & Social Experience,positive
Gökova Şemkin Apart,1012,Leisure & Meals,positive
Gökova Şemkin Apart,1013,room,positive
Gökova Şemkin Apart,1013,service,positive
Gökova Şemkin Apart,1013,location,positive
Gökova Şemkin Apart,1013,price,positive
Gökova Şemkin Apart,1013,food,positive
Gökova Şemkin Apart,1013,Beach & Water,positive
Gökova Şemkin Apart,1013,Accommodation & Facilities,positive
Gökova Şemkin Apart,1013,Service & Social Experience,positive
Gökova Şemkin Apart,1013,Leisure & Meals,positive
Gökova Şemkin Apart,1014,room,positive
Gökova Şemkin Apart,1014,service,positive
Gökova Şemkin Apart,1014,location,positive
Gökova Şemkin Apart,1014,price,positive
Gökova Şemkin Apart,1014,food,positive
Gökova Şemkin Apart,1014,Beach & Water,positive
Gökova Şemkin Apart,1014,Accommodation & Facilities,positive
Gökova Şemkin Apart,1014,Service & Social Experience,positive
Gökova Şemkin Apart,1014,Leisure & Meals,positive
Gökova Şemkin Apart,1015,room,positive
Gökova Şemkin Apart,1015,service,positive
Gökova Şemkin Apart,1015,location,positive
Gökova Şemkin Apart,1015,price,positive
Gökova Şemkin Apart,1015,food,positive
Gökova Şemkin Apart,1015,Beach & Water,positive
Gökova Şemkin Apart,1015,Accommodation & Facilities,positive
Gökova Şemkin Apart,1015,Service & Social Experience,positive
Gökova Şemkin Apart,1015,Leisure & Meals,positive
Gökova Şemkin Apart,1016,room,positive
Gökova Şemkin Apart,1016,service,positive
Gökova Şemkin Apart,1016,location,positive
Gökova Şemkin Apart,1016,price,positive
Gökova Şemkin Apart,1016,food,positive
Gökova Şemkin Apart,1016,Beach & Water,positive
Gökova Şemkin Apart,1016,Accommodation & Facilities,positive
Gökova Şemkin Apart,1016,Service & Social Experience,positive
Gökova Şemkin Apart,1016,Leisure & Meals,positive
Gökova Şemkin Apart,1017,room,positive
Gökova Şemkin Apart,1017,service,positive
Gökova Şemkin Apart,1017,location,positive
Gökova Şemkin Apart,1017,price,positive
Gökova Şemkin Apart,1017,food,positive
Gökova Şemkin Apart,1017,Beach & Water,positive
Gökova Şemkin Apart,1017,Accommodation & Facilities,positive
Gökova Şemkin Apart,1017,Service & Social Experience,positive
Gökova Şemkin Apart,1017,Leisure & Meals,positive
Gökova Şemkin Apart,1018,room,positive
Gökova Şemkin Apart,1018,service,positive
Gökova Şemkin Apart,1018,location,positive
Gökova Şemkin Apart,1018,price,positive
Gökova Şemkin Apart,1018,food,positive
Gökova Şemkin Apart,1018,Beach & Water,positive
Gökova Şemkin Apart,1018,Accommodation & Facilities,positive
Gökova Şemkin Apart,1018,Service & Social Experience,positive
Gökova Şemkin Apart,1018,Leisure & Meals,positive
Gökova Şemkin Apart,1019,room,positive
Gökova Şemkin Apart,1019,service,positive
Gökova Şemkin Apart,1019,location,positive
Gökova Şemkin Apart,1019,price,positive
Gökova Şemkin Apart,1019,food,positive
Gökova Şemkin Apart,1019,Beach & Water,positive
Gökova Şemkin Apart,1019,Accommodation & Facilities,positive
Gökova Şemkin Apart,1019,Service & Social Experience,positive
Gökova Şemkin Apart,1019,Leisure & Meals,positive
Gökova Şemkin Apart,1020,room,positive
Gökova Şemkin Apart,1020,service,positive
Gökova Şemkin Apart,1020,location,positive
Gökova Şemkin Apart,1020,price,positive
Gökova Şemkin Apart,1020,food,positive
Gökova Şemkin Apart,1020,Beach & Water,positive
Gökova Şemkin Apart,1020,Accommodation & Facilities,positive
Gökova Şemkin Apart,1020,Service & Social Experience,positive
Gökova Şemkin Apart,1020,Leisure & Meals,positive
Palmiye Apart Otel,1021,room,positive
Palmiye Apart Otel,1021,service,positive
Palmiye Apart Otel,1021,location,positive
Palmiye Apart Otel,1021,price,positive
Palmiye Apart Otel,1021,food,positive
Palmiye Apart Otel,1021,Beach & Water,positive
Palmiye Apart Otel,1021,Accommodation & Facilities,positive
Palmiye Apart Otel,1021,Service & Social Experience,positive
Palmiye Apart Otel,1021,Leisure & Meals,positive
Palmiye Apart Otel,1022,room,positive
Palmiye Apart Otel,1022,service,positive
Palmiye Apart Otel,1022,location,positive
Palmiye Apart Otel,1022,price,positive
Palmiye Apart Otel,1022,food,positive
Palmiye Apart Otel,1022,Beach & Water,positive
Palmiye Apart Otel,1022,Accommodation & Facilities,positive
Palmiye Apart Otel,1022,Service & Social Experience,positive
Palmiye Apart Otel,1022,Leisure & Meals,positive
Palmiye Apart Otel,1023,room,positive
Palmiye Apart Otel,1023,service,positive
Palmiye Apart Otel,1023,location,positive
Palmiye Apart Otel,1023,price,positive
Palmiye Apart Otel,1023,food,positive
Palmiye Apart Otel,1023,Beach & Water,positive
Palmiye Apart Otel,1023,Accommodation & Facilities,positive
Palmiye Apart Otel,1023,Service & Social Experience,positive
Palmiye Apart Otel,1023,Leisure & Meals,positive
Palmiye Apart Otel,1024,room,negative
Palmiye Apart Otel,1024,service,negative
Palmiye Apart Otel,1024,location,negative
Palmiye Apart Otel,1024,price,negative
Palmiye Apart Otel,1024,food,negative
Palmiye Apart Otel,1024,Beach & Water,negative
Palmiye Apart Otel,1024,Accommodation & Facilities,negative
Palmiye Apart Otel,1024,Service & Social Experience,negative
Palmiye Apart Otel,1024,Leisure & Meals,negative
Palmiye Apart Otel,1025,room,positive
Palmiye Apart Otel,1025,service,positive
Palmiye Apart Otel,1025,location,negative
Palmiye Apart Otel,1025,price,positive
Palmiye Apart Otel,1025,food,positive
Palmiye Apart Otel,1025,Beach & Water,positive
Palmiye Apart Otel,1025,Accommodation & Facilities,positive
Palmiye Apart Otel,1025,Service & Social Experience,positive
Palmiye Apart Otel,1025,Leisure & Meals,positive
Palmiye Apart Otel,1026,room,positive
Palmiye Apart Otel,1026,service,positive
Palmiye Apart Otel,1026,location,positive
Palmiye Apart Otel,1026,price,positive
Palmiye Apart Otel,1026,food,positive
Palmiye Apart Otel,1026,Beach & Water,positive
Palmiye Apart Otel,1026,Accommodation & Facilities,positive
Palmiye Apart Otel,1026,Service & Social Experience,positive
Palmiye Apart Otel,1026,Leisure & Meals,positive
Palmiye Apart Otel,1027,room,positive
Palmiye Apart Otel,1027,service,positive
Palmiye Apart Otel,1027,location,positive
Palmiye Apart Otel,1027,price,positive
Palmiye Apart Otel,1027,food,positive
Palmiye Apart Otel,1027,Beach & Water,positive
Palmiye Apart Otel,1027,Accommodation & Facilities,positive
Palmiye Apart Otel,1027,Service & Social Experience,positive
Palmiye Apart Otel,1027,Leisure & Meals,positive
Palmiye Apart Otel,1028,room,positive
Palmiye Apart Otel,1028,service,positive
Palmiye Apart Otel,1028,location,positive
Palmiye Apart Otel,1028,price,positive
Palmiye Apart Otel,1028,food,positive
Palmiye Apart Otel,1028,Beach & Water,positive
Palmiye Apart Otel,1028,Accommodation & Facilities,positive
Palmiye Apart Otel,1028,Service & Social Experience,positive
Palmiye Apart Otel,1028,Leisure & Meals,positive
Palmiye Apart Otel,1029,room,positive
Palmiye Apart Otel,1029,service,positive
Palmiye Apart Otel,1029,location,positive
Palmiye Apart Otel,1029,price,positive
Palmiye Apart Otel,1029,food,positive
Palmiye Apart Otel,1029,Beach & Water,positive
Palmiye Apart Otel,1029,Accommodation & Facilities,positive
Palmiye Apart Otel,1029,Service & Social Experience,positive
Palmiye Apart Otel,1029,Leisure & Meals,positive
Palmiye Apart Otel,1030,room,negative
Palmiye Apart Otel,1030,service,negative
Palmiye Apart Otel,1030,location,negative
Palmiye Apart Otel,1030,price,negative
Palmiye Apart Otel,1030,food,negative
Palmiye Apart Otel,1030,Beach & Water,negative
Palmiye Apart Otel,1030,Accommodation & Facilities,negative
Palmiye Apart Otel,1030,Service & Social Experience,negative
Palmiye Apart Otel,1030,Leisure & Meals,negative
Uğurevler Apart,1031,room,positive
Uğurevler Apart,1031,service,positive
Uğurevler Apart,1031,location,positive
Uğurevler Apart,1031,price,positive
Uğurevler Apart,1031,food,positive
Uğurevler Apart,1031,Beach & Water,positive
Uğurevler Apart,1031,Accommodation & Facilities,positive
Uğurevler Apart,1031,Service & Social Experience,positive
Uğurevler Apart,1031,Leisure & Meals,positive
Uğurevler Apart,1032,room,negative
Uğurevler Apart,1032,service,negative
Uğurevler Apart,1032,location,negative
Uğurevler Apart,1032,price,negative
Uğurevler Apart,1032,food,negative
Uğurevler Apart,1032,Beach & Water,negative
Uğurevler Apart,1032,Accommodation & Facilities,negative
Uğurevler Apart,1032,Service & Social Experience,negative
Uğurevler Apart,1032,Leisure & Meals,negative
Uğurevler Apart,1033,room,positive
Uğurevler Apart,1033,service,positive
Uğurevler Apart,1033,location,positive
Uğurevler Apart,1033,price,positive
Uğurevler Apart,1033,food,positive
Uğurevler Apart,1033,Beach & Water,positive
Uğurevler Apart,1033,Accommodation & Facilities,positive
Uğurevler Apart,1033,Service & Social Experience,positive
Uğurevler Apart,1033,Leisure & Meals,positive
Uğurevler Apart,1034,room,positive
Uğurevler Apart,1034,service,positive
Uğurevler Apart,1034,location,positive
Uğurevler Apart,1034,price,positive
Uğurevler Apart,1034,food,positive
Uğurevler Apart,1034,Beach & Water,neutral
Uğurevler Apart,1034,Accommodation & Facilities,positive
Uğurevler Apart,1034,Service & Social Experience,positive
Uğurevler Apart,1034,Leisure & Meals,positive
Uğurevler Apart,1035,room,negative
Uğurevler Apart,1035,service,positive
Uğurevler Apart,1035,location,negative
Uğurevler Apart,1035,price,negative
Uğurevler Apart,1035,food,negative
Uğurevler Apart,1035,Beach & Water,neutral
Uğurevler Apart,1035,Accommodation & Facilities,neutral
Uğurevler Apart,1035,Service & Social Experience,negative
Uğurevler Apart,1035,Leisure & Meals,negative
Uğurevler Apart,1036,room,positive
Uğurevler Apart,1036,service,positive
Uğurevler Apart,1036,location,positive
Uğurevler Apart,1036,price,positive
Uğurevler Apart,1036,food,positive
Uğurevler Apart,1036,Beach & Water,positive
Uğurevler Apart,1036,Accommodation & Facilities,positive
Uğurevler Apart,1036,Service & Social Experience,positive
Uğurevler Apart,1036,Leisure & Meals,positive
Uğurevler Apart,1037,room,positive
Uğurevler Apart,1037,service,positive
Uğurevler Apart,1037,location,positive
Uğurevler Apart,1037,price,positive
Uğurevler Apart,1037,food,positive
Uğurevler Apart,1037,Beach & Water,positive
Uğurevler Apart,1037,Accommodation & Facilities,positive
Uğurevler Apart,1037,Service & Social Experience,positive
Uğurevler Apart,1037,Leisure & Meals,positive
Uğurevler Apart,1038,room,positive
Uğurevler Apart,1038,service,positive
Uğurevler Apart,1038,location,positive
Uğurevler Apart,1038,price,positive
Uğurevler Apart,1038,food,positive
Uğurevler Apart,1038,Beach & Water,positive
Uğurevler Apart,1038,Accommodation & Facilities,positive
Uğurevler Apart,1038,Service & Social Experience,positive
Uğurevler Apart,1038,Leisure & Meals,positive
Uğurevler Apart,1039,room,positive
Uğurevler Apart,1039,service,positive
Uğurevler Apart,1039,location,positive
Uğurevler Apart,1039,price,positive
Uğurevler Apart,1039,food,positive
Uğurevler Apart,1039,Beach & Water,positive
Uğurevler Apart,1039,Accommodation & Facilities,positive
Uğurevler Apart,1039,Service & Social Experience,positive
Uğurevler Apart,1039,Leisure & Meals,positive
Uğurevler Apart,1040,room,neutral
Uğurevler Apart,1040,service,neutral
Uğurevler Apart,1040,location,neutral
Uğurevler Apart,1040,price,positive
Uğurevler Apart,1040,food,neutral
Uğurevler Apart,1040,Beach & Water,neutral
Uğurevler Apart,1040,Accommodation & Facilities,neutral
Uğurevler Apart,1040,Service & Social Experience,neutral
Uğurevler Apart,1040,Leisure & Meals,neutral
Mevsim Apart - Akyaka Apart,1041,room,neutral
Mevsim Apart - Akyaka Apart,1041,service,negative
Mevsim Apart - Akyaka Apart,1041,location,positive
Mevsim Apart - Akyaka Apart,1041,price,negative
Mevsim Apart - Akyaka Apart,1041,food,positive
Mevsim Apart - Akyaka Apart,1041,Beach & Water,neutral
Mevsim Apart - Akyaka Apart,1041,Accommodation & Facilities,negative
Mevsim Apart - Akyaka Apart,1041,Service & Social Experience,positive
Mevsim Apart - Akyaka Apart,1041,Leisure & Meals,negative
Mevsim Apart - Akyaka Apart,1042,room,positive
Mevsim Apart - Akyaka Apart,1042,service,positive
Mevsim Apart - Akyaka Apart,1042,location,positive
Mevsim Apart - Akyaka Apart,1042,price,positive
Mevsim Apart - Akyaka Apart,1042,food,positive
Mevsim Apart - Akyaka Apart,1042,Beach & Water,positive
Mevsim Apart - Akyaka Apart,1042,Accommodation & Facilities,positive
Mevsim Apart - Akyaka Apart,1042,Service & Social Experience,positive
Mevsim Apart - Akyaka Apart,1042,Leisure & Meals,positive
Mevsim Apart - Akyaka Apart,1043,room,positive
Mevsim Apart - Akyaka Apart,1043,service,positive
Mevsim Apart - Akyaka Apart,1043,location,positive
Mevsim Apart - Akyaka Apart,1043,price,positive
Mevsim Apart - Akyaka Apart,1043,food,positive
Mevsim Apart - Akyaka Apart,1043,Beach & Water,positive
Mevsim Apart - Akyaka Apart,1043,Accommodation & Facilities,positive
Mevsim Apart - Akyaka Apart,1043,Service & Social Experience,positive
Mevsim Apart - Akyaka Apart,1043,Leisure & Meals,positive
Mevsim Apart - Akyaka Apart,1044,room,positive
Mevsim Apart - Akyaka Apart,1044,service,positive
Mevsim Apart - Akyaka Apart,1044,location,positive
Mevsim Apart - Akyaka Apart,1044,price,positive
Mevsim Apart - Akyaka Apart,1044,food,positive
Mevsim Apart - Akyaka Apart,1044,Beach & Water,positive
Mevsim Apart - Akyaka Apart,1044,Accommodation & Facilities,positive
Mevsim Apart - Akyaka Apart,1044,Service & Social Experience,positive
Mevsim Apart - Akyaka Apart,1044,Leisure & Meals,positive
Mevsim Apart - Akyaka Apart,1045,room,positive
Mevsim Apart - Akyaka Apart,1045,service,positive
Mevsim Apart - Akyaka Apart,1045,location,positive
Mevsim Apart - Akyaka Apart,1045,price,positive
Mevsim Apart - Akyaka Apart,1045,food,positive
Mevsim Apart - Akyaka Apart,1045,Beach & Water,positive
Mevsim Apart - Akyaka Apart,1045,Accommodation & Facilities,positive
Mevsim Apart - Akyaka Apart,1045,Service & Social Experience,positive
Mevsim Apart - Akyaka Apart,1045,Leisure & Meals,positive
Mevsim Apart - Akyaka Apart,1046,room,positive
Mevsim Apart - Akyaka Apart,1046,service,positive
Mevsim Apart - Akyaka Apart,1046,location,positive
Mevsim Apart - Akyaka Apart,1046,price,positive
Mevsim Apart - Akyaka Apart,1046,food,positive
Mevsim Apart - Akyaka Apart,1046,Beach & Water,neutral
Mevsim Apart - Akyaka Apart,1046,Accommodation & Facilities,positive
Mevsim Apart - Akyaka Apart,1046,Service & Social Experience,positive
Mevsim Apart - Akyaka Apart,1046,Leisure & Meals,positive
Mevsim Apart - Akyaka Apart,1047,room,positive
Mevsim Apart - Akyaka Apart,1047,service,positive
Mevsim Apart - Akyaka Apart,1047,location,positive
Mevsim Apart - Akyaka Apart,1047,price,positive
