hotel_name,aspect,sentiment
Esen Apart,room_facilities,positive
Esen Apart,pool_beach,positive
Esen Apart,breakfast_quality,positive
Esen Apart,cleanliness,positive
Esen Apart,room_facilities,positive
Esen Apart,pool_beach,positive
Esen Apart,breakfast_quality,positive
Esen Apart,cleanliness,positive
Esen Apart,room_facilities,positive
Esen Apart,pool_beach,positive
Esen Apart,breakfast_quality,positive
Esen Apart,cleanliness,positive
Esen Apart,room_facilities,positive
Esen Apart,pool_beach,positive
Esen Apart,breakfast_quality,positive
Esen Apart,cleanliness,positive
Esen Apart,room_facilities,positive
Can Apart ( Akyaka ),pool_beach,positive
Can Apart ( Akyaka ),breakfast_quality,positive
Can Apart ( Akyaka ),cleanliness,positive
Can Apart ( Akyaka ),room_facilities,positive
Can Apart ( Akyaka ),pool_beach,positive
Can Apart ( Akyaka ),breakfast_quality,positive
Can Apart ( Akyaka ),cleanliness,positive
Can Apart ( Akyaka ),room_facilities,positive
Can Apart ( Akyaka ),pool_beach,positive
Can Apart ( Akyaka ),breakfast_quality,positive
Can Apart ( Akyaka ),cleanliness,positive
Can Apart ( Akyaka ),room_facilities,positive
Can Apart ( Akyaka ),pool_beach,positive
Can Apart ( Akyaka ),breakfast_quality,positive
Can Apart ( Akyaka ),cleanliness,positive
Can Apart ( Akyaka ),room_facilities,positive
Can Apart ( Akyaka ),pool_beach,positive
Can Apart ( Akyaka ),breakfast_quality,positive
Can Apart ( Akyaka ),cleanliness,positive
Can Apart ( Akyaka ),room_facilities,positive
Can Apart ( Akyaka ),pool_beach,negative
Can Apart ( Akyaka ),breakfast_quality,positive
Can Apart ( Akyaka ),cleanliness,positive
Can Apart ( Akyaka ),room_facilities,negative
Can Apart ( Akyaka ),pool_beach,positive
Can Apart ( Akyaka ),breakfast_quality,positive
Can Apart ( Akyaka ),cleanliness,positive
Can Apart ( Akyaka ),room_facilities,positive
Can Apart ( Akyaka ),pool_beach,positive
Can Apart ( Akyaka ),breakfast_quality,positive
Can Apart ( Akyaka ),cleanliness,positive
Can Apart ( Akyaka ),room_facilities,positive
Can Apart ( Akyaka ),pool_beach,positive
Can Apart ( Akyaka ),breakfast_quality,positive
Can Apart ( Akyaka ),cleanliness,positive
Can Apart ( Akyaka ),room_facilities,positive
Can Apart ( Akyaka ),pool_beach,positive
Can Apart ( Akyaka ),breakfast_quality,positive
Can Apart ( Akyaka ),cleanliness,positive
Can Apart ( Akyaka ),room_facilities,positive
İnci Apart,pool_beach,negative
İnci Apart,breakfast_quality,negative
İnci Apart,cleanliness,negative
İnci Apart,room_facilities,negative
İnci Apart,pool_beach,negative
İnci Apart,breakfast_quality,negative
İnci Apart,cleanliness,negative
İnci Apart,room_facilities,negative
İnci Apart,pool_beach,negative
İnci Apart,breakfast_quality,negative
İnci Apart,cleanliness,negative
İnci Apart,room_facilities,negative
İnci Apart,pool_beach,positive
İnci Apart,breakfast_quality,positive
İnci Apart,cleanliness,positive
İnci Apart,room_facilities,positive
İnci Apart,pool_beach,negative
İnci Apart,breakfast_quality,negative
İnci Apart,cleanliness,negative
İnci Apart,room_facilities,negative
İnci Apart,pool_beach,positive
İnci Apart,breakfast_quality,positive
İnci Apart,cleanliness,positive
İnci Apart,room_facilities,negative
İnci Apart,pool_beach,positive
İnci Apart,breakfast_quality,positive
İnci Apart,cleanliness,positive
İnci Apart,room_facilities,positive
İnci Apart,pool_beach,neutral
İnci Apart,breakfast_quality,negative
İnci Apart,cleanliness,negative
İnci Apart,room_facilities,neutral
İnci Apart,pool_beach,negative
İnci Apart,breakfast_quality,negative
İnci Apart,cleanliness,negative
İnci Apart,room_facilities,negative
İnci Apart,pool_beach,negative
İnci Apart,breakfast_quality,negative
İnci Apart,cleanliness,negative
İnci Apart,room_facilities,negative
Gökova Şemkin Apart,pool_beach,positive
Gökova Şemkin Apart,breakfast_quality,positive
Gökova Şemkin Apart,cleanliness,positive
Gökova Şemkin Apart,room_facilities,positive
Gökova Şemkin Apart,pool_beach,positive
Gökova Şemkin Apart,breakfast_quality,positive
Gökova Şemkin Apart,cleanliness,positive
Gökova Şemkin Apart,room_facilities,positive
Gökova Şemkin Apart,pool_beach,positive
Gökova Şemkin Apart,breakfast_quality,positive
Gökova Şemkin Apart,cleanliness,positive
Gökova Şemkin Apart,room_facilities,positive
Gökova Şemkin Apart,pool_beach,positive
Gökova Şemkin Apart,breakfast_quality,positive
Gökova Şemkin Apart,cleanliness,positive
Gökova Şemkin Apart,room_facilities,positive
Gökova Şemkin Apart,pool_beach,positive
Gökova Şemkin Apart,breakfast_quality,positive
Gökova Şemkin Apart,cleanliness,positive
Gökova Şemkin Apart,room_facilities,positive
Gökova Şemkin Apart,pool_beach,positive
Gökova Şemkin Apart,breakfast_quality,positive
Gökova Şemkin Apart,cleanliness,positive
Gökova Şemkin Apart,room_facilities,positive
Gökova Şemkin Apart,pool_beach,positive
Gökova Şemkin Apart,breakfast_quality,positive
Gökova Şemkin Apart,cleanliness,positive
Gökova Şemkin Apart,room_facilities,positive
Gökova Şemkin Apart,pool_beach,positive
Gökova Şemkin Apart,breakfast_quality,positive
Gökova Şemkin Apart,cleanliness,positive
Gökova Şemkin Apart,room_facilities,positive
Gökova Şemkin Apart,pool_beach,positive
Gökova Şemkin Apart,breakfast_quality,positive
Gökova Şemkin Apart,cleanliness,positive
Gökova Şemkin Apart,room_facilities,positive
Gökova Şemkin Apart,pool_beach,positive
Gökova Şemkin Apart,breakfast_quality,positive
Gökova Şemkin Apart,cleanliness,positive
Gökova Şemkin Apart,room_facilities,positive
Palmiye Apart Otel,pool_beach,positive
Palmiye Apart Otel,breakfast_quality,positive
Palmiye Apart Otel,cleanliness,positive
Palmiye Apart Otel,room_facilities,positive
Palmiye Apart Otel,pool_beach,positive
Palmiye Apart Otel,breakfast_quality,positive
Palmiye Apart Otel,cleanliness,positive
Palmiye Apart Otel,room_facilities,positive
Palmiye Apart Otel,pool_beach,positive
Palmiye Apart Otel,breakfast_quality,positive
Palmiye Apart Otel,cleanliness,positive
Palmiye Apart Otel,room_facilities,positive
Palmiye Apart Otel,pool_beach,negative
Palmiye Apart Otel,breakfast_quality,negative
Palmiye Apart Otel,cleanliness,negative
Palmiye Apart Otel,room_facilities,negative
Palmiye Apart Otel,pool_beach,positive
Palmiye Apart Otel,breakfast_quality,positive
Palmiye Apart Otel,cleanliness,positive
Palmiye Apart Otel,room_facilities,positive
Palmiye Apart Otel,pool_beach,positive
Palmiye Apart Otel,breakfast_quality,positive
Palmiye Apart Otel,cleanliness,positive
Palmiye Apart Otel,room_facilities,positive
Palmiye Apart Otel,pool_beach,positive
Palmiye Apart Otel,breakfast_quality,positive
Palmiye Apart Otel,cleanliness,positive
Palmiye Apart Otel,room_facilities,positive
Palmiye Apart Otel,pool_beach,positive
Palmiye Apart Otel,breakfast_quality,positive
Palmiye Apart Otel,cleanliness,positive
Palmiye Apart Otel,room_facilities,positive
Palmiye Apart Otel,pool_beach,positive
Palmiye Apart Otel,breakfast_quality,positive
Palmiye Apart Otel,cleanliness,positive
Palmiye Apart Otel,room_facilities,positive
Palmiye Apart Otel,pool_beach,negative
Palmiye Apart Otel,breakfast_quality,negative
Palmiye Apart Otel,cleanliness,negative
Palmiye Apart Otel,room_facilities,negative
Uğurevler Apart,pool_beach,positive
Uğurevler Apart,breakfast_quality,positive
Uğurevler Apart,cleanliness,positive
Uğurevler Apart,room_facilities,positive
Uğurevler Apart,pool_beach,negative
Uğurevler Apart,breakfast_quality,negative
Uğurevler Apart,cleanliness,negative
Uğurevler Apart,room_facilities,negative
Uğurevler Apart,pool_beach,positive
Uğurevler Apart,breakfast_quality,positive
Uğurevler Apart,cleanliness,positive
Uğurevler Apart,room_facilities,positive
Uğurevler Apart,pool_beach,positive
Uğurevler Apart,breakfast_quality,positive
Uğurevler Apart,cleanliness,positive
Uğurevler Apart,room_facilities,positive
Uğurevler Apart,pool_beach,neutral
Uğurevler Apart,breakfast_quality,positive
Uğurevler Apart,cleanliness,negative
Uğurevler Apart,room_facilities,neutral
Uğurevler Apart,pool_beach,positive
Uğurevler Apart,breakfast_quality,positive
Uğurevler Apart,cleanliness,positive
Uğurevler Apart,room_facilities,positive
Uğurevler Apart,pool_beach,positive
Uğurevler Apart,breakfast_quality,positive
Uğurevler Apart,cleanliness,positive
Uğurevler Apart,room_facilities,positive
Uğurevler Apart,pool_beach,positive
Uğurevler Apart,breakfast_quality,positive
Uğurevler Apart,cleanliness,positive
Uğurevler Apart,room_facilities,positive
Uğurevler Apart,pool_beach,positive
Uğurevler Apart,breakfast_quality,positive
Uğurevler Apart,cleanliness,positive
Uğurevler Apart,room_facilities,positive
Uğurevler Apart,pool_beach,neutral
Uğurevler Apart,breakfast_quality,neutral
Uğurevler Apart,cleanliness,neutral
Uğurevler Apart,room_facilities,neutral
Mevsim Apart - Akyaka Apart,pool_beach,neutral
Mevsim Apart - Akyaka Apart,breakfast_quality,negative
Mevsim Apart - Akyaka Apart,cleanliness,positive
Mevsim Apart - Akyaka Apart,room_facilities,positive
Mevsim Apart - Akyaka Apart,pool_beach,positive
Mevsim Apart - Akyaka Apart,breakfast_quality,positive
Mevsim Apart - Akyaka Apart,cleanliness,positive
Mevsim Apart - Akyaka Apart,room_facilities,positive
Mevsim Apart - Akyaka Apart,pool_beach,positive
Mevsim Apart - Akyaka Apart,breakfast_quality,positive
Mevsim Apart - Akyaka Apart,cleanliness,positive
Mevsim Apart - Akyaka Apart,room_facilities,positive
Mevsim Apart - Akyaka Apart,pool_beach,positive
Mevsim Apart - Akyaka Apart,breakfast_quality,positive
Mevsim Apart - Akyaka Apart,cleanliness,positive
Mevsim Apart - Akyaka Apart,room_facilities,positive
Mevsim Apart - Akyaka Apart,pool_beach,positive
Mevsim Apart - Akyaka Apart,breakfast_quality,positive
Mevsim Apart - Akyaka Apart,cleanliness,positive
Mevsim Apart - Akyaka Apart,room_facilities,positive
Mevsim Apart - Akyaka Apart,pool_beach,positive
Mevsim Apart - Akyaka Apart,breakfast_quality,positive
Mevsim Apart - Akyaka Apart,cleanliness,positive
Mevsim Apart - Akyaka Apart,room_facilities,positive
Mevsim Apart - Akyaka Apart,pool_beach,positive
Mevsim Apart - Akyaka Apart,breakfast_quality,positive
Mevsim Apart - Akyaka Apart,cleanliness,positive
Mevsim Apart - Akyaka Apart,room_facilities,positive
Mevsim Apart - Akyaka Apart,pool_beach,positive
Mevsim Apart - Akyaka Apart,breakfast_quality,positive
Mevsim Apart - Akyaka Apart,cleanliness,positive
Mevsim Apart - Akyaka Apart,room_facilities,positive
Mevsim Apart - Akyaka Apart,pool_beach,positive
Mevsim Apart - Akyaka Apart,breakfast_quality,positive
Mevsim Apart - Akyaka Apart,cleanliness,positive
Mevsim Apart - Akyaka Apart,room_facilities,positive
Mevsim Apart - Akyaka Apart,pool_beach,positive
Mevsim Apart - Akyaka Apart,breakfast_quality,positive
Mevsim Apart - Akyaka Apart,cleanliness,positive
Mevsim Apart - Akyaka Apart,room_facilities,positive
Akyaka Zeytin Apart,pool_beach,positive
Akyaka Zeytin Apart,breakfast_quality,positive
Akyaka Zeytin Apart,cleanliness,positive
Akyaka Zeytin Apart,room_facilities,positive
Akyaka Zeytin Apart,pool_beach,positive
Akyaka Zeytin Apart,breakfast_quality,positive
Akyaka Zeytin Apart,cleanliness,positive
Akyaka Zeytin Apart,room_facilities,positive
Akyaka Zeytin Apart,pool_beach,positive
Akyaka Zeytin Apart,breakfast_quality,positive
Akyaka Zeytin Apart,cleanliness,positive
Akyaka Zeytin Apart,room_facilities,positive
Akyaka Zeytin Apart,pool_beach,positive
Akyaka Zeytin Apart,breakfast_quality,positive
Akyaka Zeytin Apart,cleanliness,positive
Akyaka Zeytin Apart,room_facilities,positive
Akyaka Zeytin Apart,pool_beach,positive
Akyaka Zeytin Apart,breakfast_quality,positive
Akyaka Zeytin Apart,cleanliness,positive
Akyaka Zeytin Apart,room_facilities,positive
Akyaka Zeytin Apart,pool_beach,positive
Akyaka Zeytin Apart,breakfast_quality,positive
Akyaka Zeytin Apart,cleanliness,positive
Akyaka Zeytin Apart,room_facilities,positive
Akyaka Zeytin Apart,pool_beach,positive
Akyaka Zeytin Apart,breakfast_quality,positive
Akyaka Zeytin Apart,cleanliness,positive
Akyaka Zeytin Apart,room_facilities,positive
Akyaka Zeytin Apart,pool_beach,positive
Akyaka Zeytin Apart,breakfast_quality,positive
Akyaka Zeytin Apart,cleanliness,positive
Akyaka Zeytin Apart,room_facilities,positive
Akyaka Zeytin Apart,pool_beach,positive
Akyaka Zeytin Apart,breakfast_quality,positive
Akyaka Zeytin Apart,cleanliness,positive
Akyaka Zeytin Apart,room_facilities,positive
Akyaka Zeytin Apart,pool_beach,positive
Akyaka Zeytin Apart,breakfast_quality,positive
Akyaka Zeytin Apart,cleanliness,positive
Akyaka Zeytin Apart,room_facilities,positive
Elçin Kız Öğrenci Apartı,pool_beach,positive
Elçin Kız Öğrenci Apartı,breakfast_quality,positive
Elçin Kız Öğrenci Apartı,cleanliness,positive
Elçin Kız Öğrenci Apartı,room_facilities,positive
Elçin Kız Öğrenci Apartı,pool_beach,positive
Elçin Kız Öğrenci Apartı,breakfast_quality,positive
Elçin Kız Öğrenci Apartı,cleanliness,positive
Elçin Kız Öğrenci Apartı,room_facilities,positive
Elçin Kız Öğrenci Apartı,pool_beach,positive
Elçin Kız Öğrenci Apartı,breakfast_quality,positive
Elçin Kız Öğrenci Apartı,cleanliness,positive
Elçin Kız Öğrenci Apartı,room_facilities,positive
Elçin Kız Öğrenci Apartı,pool_beach,positive
Elçin Kız Öğrenci Apartı,breakfast_quality,positive
Elçin Kız Öğrenci Apartı,cleanliness,positive
Elçin Kız Öğrenci Apartı,room_facilities,positive
Elçin Kız Öğrenci Apartı,pool_beach,positive
Elçin Kız Öğrenci Apartı,breakfast_quality,positive
Elçin Kız Öğrenci Apartı,cleanliness,positive
Elçin Kız Öğrenci Apartı,room_facilities,positive
Elçin Kız Öğrenci Apartı,pool_beach,positive
Elçin Kız Öğrenci Apartı,breakfast_quality,positive
Elçin Kız Öğrenci Apartı,cleanliness,positive
Elçin Kız Öğrenci Apartı,room_facilities,positive
Elçin Kız Öğrenci Apartı,pool_beach,positive
Elçin Kız Öğrenci Apartı,breakfast_quality,positive
Elçin Kız Öğrenci Apartı,cleanliness,positive
Elçin Kız Öğrenci Apartı,room_facilities,positive
Elçin Kız Öğrenci Apartı,pool_beach,positive
Elçin Kız Öğrenci Apartı,breakfast_quality,positive
Elçin Kız Öğrenci Apartı,cleanliness,positive
Elçin Kız Öğrenci Apartı,room_facilities,positive
Elçin Kız Öğrenci Apartı,pool_beach,positive
Elçin Kız Öğrenci Apartı,breakfast_quality,positive
Elçin Kız Öğrenci Apartı,cleanliness,positive
Elçin Kız Öğrenci Apartı,room_facilities,positive
Elçin Kız Öğrenci Apartı,pool_beach,positive
Elçin Kız Öğrenci Apartı,breakfast_quality,positive
Elçin Kız Öğrenci Apartı,cleanliness,positive
Elçin Kız Öğrenci Apartı,room_facilities,positive
İNCİLİ PANSİYON-OTEL-APART,pool_beach,positive
İNCİLİ PANSİYON-OTEL-APART,breakfast_quality,positive
İNCİLİ PANSİYON-OTEL-APART,cleanliness,positive
İNCİLİ PANSİYON-OTEL-APART,room_facilities,positive
İNCİLİ PANSİYON-OTEL-APART,pool_beach,positive
İNCİLİ PANSİYON-OTEL-APART,breakfast_quality,positive
İNCİLİ PANSİYON-OTEL-APART,cleanliness,positive
İNCİLİ PANSİYON-OTEL-APART,room_facilities,positive
İNCİLİ PANSİYON-OTEL-APART,pool_beach,positive
İNCİLİ PANSİYON-OTEL-APART,breakfast_quality,positive
İNCİLİ PANSİYON-OTEL-APART,cleanliness,positive
İNCİLİ PANSİYON-OTEL-APART,room_facilities,positive
İNCİLİ PANSİYON-OTEL-APART,pool_beach,positive
İNCİLİ PANSİYON-OTEL-APART,breakfast_quality,positive
İNCİLİ PANSİYON-OTEL-APART,cleanliness,positive
İNCİLİ PANSİYON-OTEL-APART,room_facilities,positive
İNCİLİ PANSİYON-OTEL-APART,pool_beach,positive
İNCİLİ PANSİYON-OTEL-APART,breakfast_quality,positive
İNCİLİ PANSİYON-OTEL-APART,cleanliness,positive
İNCİLİ PANSİYON-OTEL-APART,room_facilities,positive
İNCİLİ PANSİYON-OTEL-APART,pool_beach,positive
İNCİLİ PANSİYON-OTEL-APART,breakfast_quality,positive
İNCİLİ PANSİYON-OTEL-APART,cleanliness,positive
İNCİLİ PANSİYON-OTEL-APART,room_facilities,positive
İNCİLİ PANSİYON-OTEL-APART,pool_beach,positive
İNCİLİ PANSİYON-OTEL-APART,breakfast_quality,positive
İNCİLİ PANSİYON-OTEL-APART,cleanliness,positive
İNCİLİ PANSİYON-OTEL-APART,room_facilities,positive
İNCİLİ PANSİYON-OTEL-APART,pool_beach,positive
İNCİLİ PANSİYON-OTEL-APART,breakfast_quality,positive
İNCİLİ PANSİYON-OTEL-APART,cleanliness,positive
İNCİLİ PANSİYON-OTEL-APART,room_facilities,positive
İNCİLİ PANSİYON-OTEL-APART,pool_beach,positive
İNCİLİ PANSİYON-OTEL-APART,breakfast_quality,positive
İNCİLİ PANSİYON-OTEL-APART,cleanliness,positive
İNCİLİ PANSİYON-OTEL-APART,room_facilities,positive
İNCİLİ PANSİYON-OTEL-APART,pool_beach,positive
İNCİLİ PANSİYON-OTEL-APART,breakfast_quality,positive
İNCİLİ PANSİYON-OTEL-APART,cleanliness,positive
İNCİLİ PANSİYON-OTEL-APART,room_facilities,positive
Yatu Apart Otel,pool_beach,neutral
Yatu Apart Otel,breakfast_quality,positive
Yatu Apart Otel,cleanliness,positive
Yatu Apart Otel,room_facilities,neutral
Yatu Apart Otel,pool_beach,positive
Yatu Apart Otel,breakfast_quality,positive
Yatu Apart Otel,cleanliness,positive
Yatu Apart Otel,room_facilities,positive
Yatu Apart Otel,pool_beach,positive
Yatu Apart Otel,breakfast_quality,positive
Yatu Apart Otel,cleanliness,positive
Yatu Apart Otel,room_facilities,positive
Yatu Apart Otel,pool_beach,neutral
Yatu Apart Otel,breakfast_quality,neutral
Yatu Apart Otel,cleanliness,positive
Yatu Apart Otel,room_facilities,neutral
Yatu Apart Otel,pool_beach,positive
Yatu Apart Otel,breakfast_quality,positive
Yatu Apart Otel,cleanliness,positive
Yatu Apart Otel,room_facilities,neutral
Yatu Apart Otel,pool_beach,positive
Yatu Apart Otel,breakfast_quality,positive
Yatu Apart Otel,cleanliness,positive
Yatu Apart Otel,room_facilities,positive
Yatu Apart Otel,pool_beach,positive
Yatu Apart Otel,breakfast_quality,positive
Yatu Apart Otel,cleanliness,positive
Yatu Apart Otel,room_facilities,positive
Yatu Apart Otel,pool_beach,neutral
Yatu Apart Otel,breakfast_quality,neutral
Yatu Apart Otel,cleanliness,positive
Yatu Apart Otel,room_facilities,neutral
belgin pansiyon,pool_beach,negative
belgin pansiyon,breakfast_quality,negative
belgin pansiyon,cleanliness,positive
belgin pansiyon,room_facilities,positive
belgin pansiyon,pool_beach,positive
belgin pansiyon,breakfast_quality,positive
belgin pansiyon,cleanliness,positive
belgin pansiyon,room_facilities,positive
belgin pansiyon,pool_beach,positive
belgin pansiyon,breakfast_quality,positive
belgin pansiyon,cleanliness,positive
belgin pansiyon,room_facilities,positive
belgin pansiyon,pool_beach,negative
belgin pansiyon,breakfast_quality,neutral
belgin pansiyon,cleanliness,neutral
belgin pansiyon,room_facilities,positive
belgin pansiyon,pool_beach,positive
belgin pansiyon,breakfast_quality,positive
belgin pansiyon,cleanliness,positive
belgin pansiyon,room_facilities,positive
belgin pansiyon,pool_beach,negative
belgin pansiyon,breakfast_quality,negative
belgin pansiyon,cleanliness,negative
belgin pansiyon,room_facilities,neutral
belgin pansiyon,pool_beach,positive
belgin pansiyon,breakfast_quality,positive
belgin pansiyon,cleanliness,positive
belgin pansiyon,room_facilities,positive
belgin pansiyon,pool_beach,positive
belgin pansiyon,breakfast_quality,positive
belgin pansiyon,cleanliness,positive
belgin pansiyon,room_facilities,positive
belgin pansiyon,pool_beach,positive
belgin pansiyon,breakfast_quality,positive
belgin pansiyon,cleanliness,positive
belgin pansiyon,room_facilities,positive
belgin pansiyon,pool_beach,positive
belgin pansiyon,breakfast_quality,positive
belgin pansiyon,cleanliness,positive
belgin pansiyon,room_facilities,positive
Günışığı Apart,pool_beach,positive
Günışığı Apart,breakfast_quality,positive
Günışığı Apart,cleanliness,positive
Günışığı Apart,room_facilities,positive
Günışığı Apart,pool_beach,neutral
Günışığı Apart,breakfast_quality,positive
Günışığı Apart,cleanliness,positive
Günışığı Apart,room_facilities,positive
Günışığı Apart,pool_beach,positive
Günışığı Apart,breakfast_quality,positive
Günışığı Apart,cleanliness,positive
Günışığı Apart,room_facilities,positive
Günışığı Apart,pool_beach,neutral
Günışığı Apart,breakfast_quality,neutral
Günışığı Apart,cleanliness,positive
Günışığı Apart,room_facilities,neutral
Günışığı Apart,pool_beach,negative
Günışığı Apart,breakfast_quality,negative
Günışığı Apart,cleanliness,negative
Günışığı Apart,room_facilities,negative
Günışığı Apart,pool_beach,positive
Günışığı Apart,breakfast_quality,positive
Günışığı Apart,cleanliness,positive
Günışığı Apart,room_facilities,positive
Günışığı Apart,pool_beach,positive
Günışığı Apart,breakfast_quality,positive
Günışığı Apart,cleanliness,positive
Günışığı Apart,room_facilities,positive
Günışığı Apart,pool_beach,positive
Günışığı Apart,breakfast_quality,positive
Günışığı Apart,cleanliness,positive
Günışığı Apart,room_facilities,positive
Günışığı Apart,pool_beach,positive
Günışığı Apart,breakfast_quality,positive
Günışığı Apart,cleanliness,positive
Günışığı Apart,room_facilities,positive
Günışığı Apart,pool_beach,negative
Günışığı Apart,breakfast_quality,negative
Günışığı Apart,cleanliness,negative
Günışığı Apart,room_facilities,negative
Akasya Apart Otel (Akyaka),pool_beach,positive
Akasya Apart Otel (Akyaka),breakfast_quality,positive
Akasya Apart Otel (Akyaka),cleanliness,positive
Akasya Apart Otel (Akyaka),room_facilities,positive
Akasya Apart Otel (Akyaka),pool_beach,positive
Akasya Apart Otel (Akyaka),breakfast_quality,positive
Akasya Apart Otel (Akyaka),cleanliness,positive
Akasya Apart Otel (Akyaka),room_facilities,positive
Akasya Apart Otel (Akyaka),pool_beach,positive
Akasya Apart Otel (Akyaka),breakfast_quality,positive
Akasya Apart Otel (Akyaka),cleanliness,positive
Akasya Apart Otel (Akyaka),room_facilities,positive
Akasya Apart Otel (Akyaka),pool_beach,positive
Akasya Apart Otel (Akyaka),breakfast_quality,positive
Akasya Apart Otel (Akyaka),cleanliness,positive
Akasya Apart Otel (Akyaka),room_facilities,positive
Akasya Apart Otel (Akyaka),pool_beach,positive
Akasya Apart Otel (Akyaka),breakfast_quality,positive
Akasya Apart Otel (Akyaka),cleanliness,positive
Akasya Apart Otel (Akyaka),room_facilities,positive
Akasya Apart Otel (Akyaka),pool_beach,positive
Akasya Apart Otel (Akyaka),breakfast_quality,positive
Akasya Apart Otel (Akyaka),cleanliness,positive
Akasya Apart Otel (Akyaka),room_facilities,positive
Akasya Apart Otel (Akyaka),pool_beach,positive
Akasya Apart Otel (Akyaka),breakfast_quality,positive
Akasya Apart Otel (Akyaka),cleanliness,positive
Akasya Apart Otel (Akyaka),room_facilities,positive
Akasya Apart Otel (Akyaka),pool_beach,positive
Akasya Apart Otel (Akyaka),breakfast_quality,positive
Akasya Apart Otel (Akyaka),cleanliness,positive
Akasya Apart Otel (Akyaka),room_facilities,positive
Akasya Apart Otel (Akyaka),pool_beach,positive
Akasya Apart Otel (Akyaka),breakfast_quality,positive
Akasya Apart Otel (Akyaka),cleanliness,positive
Akasya Apart Otel (Akyaka),room_facilities,positive
Akasya Apart Otel (Akyaka),pool_beach,positive
Akasya Apart Otel (Akyaka),breakfast_quality,positive
Akasya Apart Otel (Akyaka),cleanliness,positive
Akasya Apart Otel (Akyaka),room_facilities,positive
Gülemce Apart & Villas,pool_beach,positive
Gülemce Apart & Villas,breakfast_quality,positive
Gülemce Apart & Villas,cleanliness,positive
Gülemce Apart & Villas,room_facilities,positive
Gülemce Apart & Villas,pool_beach,positive
Gülemce Apart & Villas,breakfast_quality,positive
Gülemce Apart & Villas,cleanliness,positive
Gülemce Apart & Villas,room_facilities,positive
Gülemce Apart & Villas,pool_beach,positive
Gülemce Apart & Villas,breakfast_quality,positive
Gülemce Apart & Villas,cleanliness,positive
Gülemce Apart & Villas,room_facilities,positive
Gülemce Apart & Villas,pool_beach,positive
Gülemce Apart & Villas,breakfast_quality,positive
Gülemce Apart & Villas,cleanliness,positive
Gülemce Apart & Villas,room_facilities,positive
Gülemce Apart & Villas,pool_beach,positive
Gülemce Apart & Villas,breakfast_quality,positive
Gülemce Apart & Villas,cleanliness,positive
Gülemce Apart & Villas,room_facilities,positive
Gülemce Apart & Villas,pool_beach,positive
Gülemce Apart & Villas,breakfast_quality,positive
Gülemce Apart & Villas,cleanliness,positive
Gülemce Apart & Villas,room_facilities,positive
Gülemce Apart & Villas,pool_beach,positive
Gülemce Apart & Villas,breakfast_quality,positive
Gülemce Apart & Villas,cleanliness,positive
Gülemce Apart & Villas,room_facilities,positive
Gülemce Apart & Villas,pool_beach,positive
Gülemce Apart & Villas,breakfast_quality,positive
Gülemce Apart & Villas,cleanliness,positive
Gülemce Apart & Villas,room_facilities,positive
Gülemce Apart & Villas,pool_beach,neutral
Gülemce Apart & Villas,breakfast_quality,neutral
Gülemce Apart & Villas,cleanliness,neutral
Gülemce Apart & Villas,room_facilities,neutral
Gülemce Apart & Villas,pool_beach,positive
Gülemce Apart & Villas,breakfast_quality,positive
Gülemce Apart & Villas,cleanliness,positive
Gülemce Apart & Villas,room_facilities,positive
Huzur Apart Otel,pool_beach,positive
Huzur Apart Otel,breakfast_quality,positive
Huzur Apart Otel,cleanliness,positive
Huzur Apart Otel,room_facilities,positive
Huzur Apart Otel,pool_beach,positive
Huzur Apart Otel,breakfast_quality,positive
Huzur Apart Otel,cleanliness,positive
Huzur Apart Otel,room_facilities,positive
Huzur Apart Otel,pool_beach,positive
Huzur Apart Otel,breakfast_quality,positive
Huzur Apart Otel,cleanliness,positive
Huzur Apart Otel,room_facilities,positive
Huzur Apart Otel,pool_beach,positive
Huzur Apart Otel,breakfast_quality,positive
Huzur Apart Otel,cleanliness,positive
Huzur Apart Otel,room_facilities,positive
Huzur Apart Otel,pool_beach,positive
Huzur Apart Otel,breakfast_quality,positive
Huzur Apart Otel,cleanliness,positive
Huzur Apart Otel,room_facilities,positive
Huzur Apart Otel,pool_beach,negative
Huzur Apart Otel,breakfast_quality,negative
Huzur Apart Otel,cleanliness,negative
Huzur Apart Otel,room_facilities,negative
Huzur Apart Otel,pool_beach,neutral
Huzur Apart Otel,breakfast_quality,positive
Huzur Apart Otel,cleanliness,positive
Huzur Apart Otel,room_facilities,positive
Huzur Apart Otel,pool_beach,positive
Huzur Apart Otel,breakfast_quality,positive
Huzur Apart Otel,cleanliness,positive
Huzur Apart Otel,room_facilities,positive
Huzur Apart Otel,pool_beach,positive
Huzur Apart Otel,breakfast_quality,positive
Huzur Apart Otel,cleanliness,positive
Huzur Apart Otel,room_facilities,positive
Huzur Apart Otel,pool_beach,positive
Huzur Apart Otel,breakfast_quality,positive
Huzur Apart Otel,cleanliness,positive
Huzur Apart Otel,room_facilities,positive
PORTOFİNO APART ŞUBE,pool_beach,positive
PORTOFİNO APART ŞUBE,breakfast_quality,positive
PORTOFİNO APART ŞUBE,cleanliness,positive
PORTOFİNO APART ŞUBE,room_facilities,positive
PORTOFİNO APART ŞUBE,pool_beach,positive
PORTOFİNO APART ŞUBE,breakfast_quality,positive
PORTOFİNO APART ŞUBE,cleanliness,positive
PORTOFİNO APART ŞUBE,room_facilities,positive
